"Step","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MAX","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MIN","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MAX"
"2530","-0.28372132778167725","-0.28372132778167725","-0.28372132778167725","-0.11987602710723877","-0.11987602710723877","-0.11987602710723877","-0.20285069942474365","-0.20285069942474365","-0.20285069942474365","-0.8368656039237976","-0.8368656039237976","-0.8368656039237976","-0.22145748138427734","-0.22145748138427734","-0.22145748138427734","-0.880946934223175","-0.880946934223175","-0.880946934223175","-0.8726590871810913","-0.8726590871810913","-0.8726590871810913"
"2531","-0.37413838505744934","-0.37413838505744934","-0.37413838505744934","-0.20824971795082092","-0.20824971795082092","-0.20824971795082092","-0.2939378321170807","-0.2939378321170807","-0.2939378321170807","-0.6904648542404175","-0.6904648542404175","-0.6904648542404175","-0.3194718360900879","-0.3194718360900879","-0.3194718360900879","-0.7314195036888123","-0.7314195036888123","-0.7314195036888123","-0.7312516570091248","-0.7312516570091248","-0.7312516570091248"
"2532","0.1120990514755249","0.1120990514755249","0.1120990514755249","0.2587853670120239","0.2587853670120239","0.2587853670120239","0.14111053943634033","0.14111053943634033","0.14111053943634033","-0.6540011167526245","-0.6540011167526245","-0.6540011167526245","0.1643858551979065","0.1643858551979065","0.1643858551979065","-0.6912505626678467","-0.6912505626678467","-0.6912505626678467","-0.6844242215156555","-0.6844242215156555","-0.6844242215156555"
"2533","-0.25727856159210205","-0.25727856159210205","-0.25727856159210205","-0.10197073221206665","-0.10197073221206665","-0.10197073221206665","-0.21932268142700195","-0.21932268142700195","-0.21932268142700195","-0.7714052796363831","-0.7714052796363831","-0.7714052796363831","-0.21196407079696655","-0.21196407079696655","-0.21196407079696655","-0.8302852511405945","-0.8302852511405945","-0.8302852511405945","-0.8234578371047974","-0.8234578371047974","-0.8234578371047974"
"2534","-0.28106215596199036","-0.28106215596199036","-0.28106215596199036","-0.14024196565151215","-0.14024196565151215","-0.14024196565151215","-0.23319408297538757","-0.23319408297538757","-0.23319408297538757","-0.7592295408248901","-0.7592295408248901","-0.7592295408248901","-0.23608535528182983","-0.23608535528182983","-0.23608535528182983","-0.8059182167053223","-0.8059182167053223","-0.8059182167053223","-0.7979663014411926","-0.7979663014411926","-0.7979663014411926"
"2535","-0.3641436696052551","-0.3641436696052551","-0.3641436696052551","-0.2491391897201538","-0.2491391897201538","-0.2491391897201538","-0.3388744592666626","-0.3388744592666626","-0.3388744592666626","-0.8885926604270935","-0.8885926604270935","-0.8885926604270935","-0.3185877203941345","-0.3185877203941345","-0.3185877203941345","-0.9315667152404785","-0.9315667152404785","-0.9315667152404785","-0.9185060858726501","-0.9185060858726501","-0.9185060858726501"
"2536","-0.14486360549926758","-0.14486360549926758","-0.14486360549926758","-0.020060181617736816","-0.020060181617736816","-0.020060181617736816","-0.12260597944259644","-0.12260597944259644","-0.12260597944259644","-0.722172737121582","-0.722172737121582","-0.722172737121582","-0.10844564437866211","-0.10844564437866211","-0.10844564437866211","-0.7655540704727173","-0.7655540704727173","-0.7655540704727173","-0.7567631006240845","-0.7567631006240845","-0.7567631006240845"
"2537","-0.39580583572387695","-0.39580583572387695","-0.39580583572387695","-0.19181615114212036","-0.19181615114212036","-0.19181615114212036","-0.315549373626709","-0.315549373626709","-0.315549373626709","-0.8603741526603699","-0.8603741526603699","-0.8603741526603699","-0.3448713421821594","-0.3448713421821594","-0.3448713421821594","-0.9137444496154785","-0.9137444496154785","-0.9137444496154785","-0.9050493836402893","-0.9050493836402893","-0.9050493836402893"
"2538","-0.20510947704315186","-0.20510947704315186","-0.20510947704315186","-0.062297940254211426","-0.062297940254211426","-0.062297940254211426","-0.15457510948181152","-0.15457510948181152","-0.15457510948181152","-0.7357949018478394","-0.7357949018478394","-0.7357949018478394","-0.14169543981552124","-0.14169543981552124","-0.14169543981552124","-0.7793611288070679","-0.7793611288070679","-0.7793611288070679","-0.772201657295227","-0.772201657295227","-0.772201657295227"
"2539","-0.3700222373008728","-0.3700222373008728","-0.3700222373008728","-0.25805097818374634","-0.25805097818374634","-0.25805097818374634","-0.31706148386001587","-0.31706148386001587","-0.31706148386001587","-0.8079275488853455","-0.8079275488853455","-0.8079275488853455","-0.3495767116546631","-0.3495767116546631","-0.3495767116546631","-0.8443323373794556","-0.8443323373794556","-0.8443323373794556","-0.8358212113380432","-0.8358212113380432","-0.8358212113380432"
"2540","-0.1314939260482788","-0.1314939260482788","-0.1314939260482788","-0.012429475784301758","-0.012429475784301758","-0.012429475784301758","-0.11520379781723022","-0.11520379781723022","-0.11520379781723022","-0.7184394598007202","-0.7184394598007202","-0.7184394598007202","-0.08804398775100708","-0.08804398775100708","-0.08804398775100708","-0.7662168741226196","-0.7662168741226196","-0.7662168741226196","-0.7549055814743042","-0.7549055814743042","-0.7549055814743042"
"2541","-0.29123225808143616","-0.29123225808143616","-0.29123225808143616","-0.15174955129623413","-0.15174955129623413","-0.15174955129623413","-0.24531152844429016","-0.24531152844429016","-0.24531152844429016","-0.6889663934707642","-0.6889663934707642","-0.6889663934707642","-0.2497924566268921","-0.2497924566268921","-0.2497924566268921","-0.7270705699920654","-0.7270705699920654","-0.7270705699920654","-0.719729483127594","-0.719729483127594","-0.719729483127594"
"2542","-0.2546427249908447","-0.2546427249908447","-0.2546427249908447","-0.12162411212921143","-0.12162411212921143","-0.12162411212921143","-0.1980816125869751","-0.1980816125869751","-0.1980816125869751","-0.6813840270042419","-0.6813840270042419","-0.6813840270042419","-0.1849433183670044","-0.1849433183670044","-0.1849433183670044","-0.7263345122337341","-0.7263345122337341","-0.7263345122337341","-0.719425618648529","-0.719425618648529","-0.719425618648529"
"2543","-0.41834771633148193","-0.41834771633148193","-0.41834771633148193","-0.20371687412261963","-0.20371687412261963","-0.20371687412261963","-0.36169564723968506","-0.36169564723968506","-0.36169564723968506","-0.8331712484359741","-0.8331712484359741","-0.8331712484359741","-0.3344401717185974","-0.3344401717185974","-0.3344401717185974","-0.8823359608650208","-0.8823359608650208","-0.8823359608650208","-0.8719655871391296","-0.8719655871391296","-0.8719655871391296"
"2544","-0.2545977234840393","-0.2545977234840393","-0.2545977234840393","-0.11196380853652954","-0.11196380853652954","-0.11196380853652954","-0.20543265342712402","-0.20543265342712402","-0.20543265342712402","-0.8056626319885254","-0.8056626319885254","-0.8056626319885254","-0.20127391815185547","-0.20127391815185547","-0.20127391815185547","-0.8742120265960693","-0.8742120265960693","-0.8742120265960693","-0.8630483150482178","-0.8630483150482178","-0.8630483150482178"
"2545","-0.4432082772254944","-0.4432082772254944","-0.4432082772254944","-0.29979974031448364","-0.29979974031448364","-0.29979974031448364","-0.3819378614425659","-0.3819378614425659","-0.3819378614425659","-0.8716480135917664","-0.8716480135917664","-0.8716480135917664","-0.40332871675491333","-0.40332871675491333","-0.40332871675491333","-0.9383831024169922","-0.9383831024169922","-0.9383831024169922","-0.929494321346283","-0.929494321346283","-0.929494321346283"
"2546","-0.1807546615600586","-0.1807546615600586","-0.1807546615600586","-0.06709223985671997","-0.06709223985671997","-0.06709223985671997","-0.15570640563964844","-0.15570640563964844","-0.15570640563964844","-0.7169145345687866","-0.7169145345687866","-0.7169145345687866","-0.14695507287979126","-0.14695507287979126","-0.14695507287979126","-0.7576342821121216","-0.7576342821121216","-0.7576342821121216","-0.750704824924469","-0.750704824924469","-0.750704824924469"
"2547","-0.01913350820541382","-0.01913350820541382","-0.01913350820541382","0.1690712571144104","0.1690712571144104","0.1690712571144104","0.031556785106658936","0.031556785106658936","0.031556785106658936","-0.5934112071990967","-0.5934112071990967","-0.5934112071990967","0.028281748294830322","0.028281748294830322","0.028281748294830322","-0.6372238993644714","-0.6372238993644714","-0.6372238993644714","-0.6284665465354919","-0.6284665465354919","-0.6284665465354919"
"2548","-0.31606680154800415","-0.31606680154800415","-0.31606680154800415","-0.19396942853927612","-0.19396942853927612","-0.19396942853927612","-0.24046707153320312","-0.24046707153320312","-0.24046707153320312","-0.6695449352264404","-0.6695449352264404","-0.6695449352264404","-0.252439945936203","-0.252439945936203","-0.252439945936203","-0.7341001629829407","-0.7341001629829407","-0.7341001629829407","-0.7254506349563599","-0.7254506349563599","-0.7254506349563599"
"2549","-0.18814381957054138","-0.18814381957054138","-0.18814381957054138","-0.07886093854904175","-0.07886093854904175","-0.07886093854904175","-0.12217247486114502","-0.12217247486114502","-0.12217247486114502","-0.5828520655632019","-0.5828520655632019","-0.5828520655632019","-0.12819743156433105","-0.12819743156433105","-0.12819743156433105","-0.6461933255195618","-0.6461933255195618","-0.6461933255195618","-0.6387625336647034","-0.6387625336647034","-0.6387625336647034"
"2550","-0.4654484689235687","-0.4654484689235687","-0.4654484689235687","-0.3377557396888733","-0.3377557396888733","-0.3377557396888733","-0.396608829498291","-0.396608829498291","-0.396608829498291","-0.8901083469390869","-0.8901083469390869","-0.8901083469390869","-0.36470717191696167","-0.36470717191696167","-0.36470717191696167","-0.9415671825408936","-0.9415671825408936","-0.9415671825408936","-0.9290871620178223","-0.9290871620178223","-0.9290871620178223"
"2551","-0.36112844944000244","-0.36112844944000244","-0.36112844944000244","-0.20615899562835693","-0.20615899562835693","-0.20615899562835693","-0.298272967338562","-0.298272967338562","-0.298272967338562","-0.7948890924453735","-0.7948890924453735","-0.7948890924453735","-0.3032992482185364","-0.3032992482185364","-0.3032992482185364","-0.8425897359848022","-0.8425897359848022","-0.8425897359848022","-0.8309561014175415","-0.8309561014175415","-0.8309561014175415"
"2552","-0.2825966775417328","-0.2825966775417328","-0.2825966775417328","-0.1410243660211563","-0.1410243660211563","-0.1410243660211563","-0.2316470742225647","-0.2316470742225647","-0.2316470742225647","-0.7565796375274658","-0.7565796375274658","-0.7565796375274658","-0.2289597988128662","-0.2289597988128662","-0.2289597988128662","-0.8063777685165405","-0.8063777685165405","-0.8063777685165405","-0.7970786690711975","-0.7970786690711975","-0.7970786690711975"
"2554","-0.6208939552307129","-0.6208939552307129","-0.6208939552307129","-0.5006007552146912","-0.5006007552146912","-0.5006007552146912","-0.5646747350692749","-0.5646747350692749","-0.5646747350692749","-0.9982171058654785","-0.9982171058654785","-0.9982171058654785","-0.5650932192802429","-0.5650932192802429","-0.5650932192802429","-1.0438090562820435","-1.0438090562820435","-1.0438090562820435","-1.0297105312347412","-1.0297105312347412","-1.0297105312347412"
"2555","-0.20084750652313232","-0.20084750652313232","-0.20084750652313232","-0.047757625579833984","-0.047757625579833984","-0.047757625579833984","-0.1399068832397461","-0.1399068832397461","-0.1399068832397461","-0.7518419623374939","-0.7518419623374939","-0.7518419623374939","-0.10692888498306274","-0.10692888498306274","-0.10692888498306274","-0.8088424205780029","-0.8088424205780029","-0.8088424205780029","-0.7987492680549622","-0.7987492680549622","-0.7987492680549622"
"2556","-0.22006940841674805","-0.22006940841674805","-0.22006940841674805","-0.09903967380523682","-0.09903967380523682","-0.09903967380523682","-0.19784310460090637","-0.19784310460090637","-0.19784310460090637","-0.6230539083480835","-0.6230539083480835","-0.6230539083480835","-0.1550309658050537","-0.1550309658050537","-0.1550309658050537","-0.677472710609436","-0.677472710609436","-0.677472710609436","-0.664509117603302","-0.664509117603302","-0.664509117603302"
"2557","-0.05528372526168823","-0.05528372526168823","-0.05528372526168823","0.0806267261505127","0.0806267261505127","0.0806267261505127","-0.02023106813430786","-0.02023106813430786","-0.02023106813430786","-0.6206937432289124","-0.6206937432289124","-0.6206937432289124","0.0020943284034729004","0.0020943284034729004","0.0020943284034729004","-0.6634272336959839","-0.6634272336959839","-0.6634272336959839","-0.6519405245780945","-0.6519405245780945","-0.6519405245780945"
"2558","-0.33711397647857666","-0.33711397647857666","-0.33711397647857666","-0.1762261986732483","-0.1762261986732483","-0.1762261986732483","-0.21373075246810913","-0.21373075246810913","-0.21373075246810913","-0.854620635509491","-0.854620635509491","-0.854620635509491","-0.25681835412979126","-0.25681835412979126","-0.25681835412979126","-0.9087762832641602","-0.9087762832641602","-0.9087762832641602","-0.8977547287940979","-0.8977547287940979","-0.8977547287940979"
"2559","-0.39505526423454285","-0.39505526423454285","-0.39505526423454285","-0.2143043875694275","-0.2143043875694275","-0.2143043875694275","-0.31791162490844727","-0.31791162490844727","-0.31791162490844727","-0.8312112092971802","-0.8312112092971802","-0.8312112092971802","-0.3243354558944702","-0.3243354558944702","-0.3243354558944702","-0.8744080066680908","-0.8744080066680908","-0.8744080066680908","-0.8609949946403503","-0.8609949946403503","-0.8609949946403503"
"2560","-0.2157881259918213","-0.2157881259918213","-0.2157881259918213","-0.020584464073181152","-0.020584464073181152","-0.020584464073181152","-0.18497055768966675","-0.18497055768966675","-0.18497055768966675","-0.8568833470344543","-0.8568833470344543","-0.8568833470344543","-0.1357298493385315","-0.1357298493385315","-0.1357298493385315","-0.9074815511703491","-0.9074815511703491","-0.9074815511703491","-0.8908858299255371","-0.8908858299255371","-0.8908858299255371"
"2561","-0.6265372037887573","-0.6265372037887573","-0.6265372037887573","-0.4769973158836365","-0.4769973158836365","-0.4769973158836365","-0.5653579831123352","-0.5653579831123352","-0.5653579831123352","-0.9750726222991943","-0.9750726222991943","-0.9750726222991943","-0.5327260494232178","-0.5327260494232178","-0.5327260494232178","-1.0380148887634277","-1.0380148887634277","-1.0380148887634277","-1.024288535118103","-1.024288535118103","-1.024288535118103"
"2562","-0.1810898780822754","-0.1810898780822754","-0.1810898780822754","-0.05463004112243652","-0.05463004112243652","-0.05463004112243652","-0.1389368772506714","-0.1389368772506714","-0.1389368772506714","-0.7388026714324951","-0.7388026714324951","-0.7388026714324951","-0.09950560331344604","-0.09950560331344604","-0.09950560331344604","-0.7955028414726257","-0.7955028414726257","-0.7955028414726257","-0.7820771336555481","-0.7820771336555481","-0.7820771336555481"
"2563","-0.3172101080417633","-0.3172101080417633","-0.3172101080417633","-0.1923602819442749","-0.1923602819442749","-0.1923602819442749","-0.2880774140357971","-0.2880774140357971","-0.2880774140357971","-0.6452178955078125","-0.6452178955078125","-0.6452178955078125","-0.2717834711074829","-0.2717834711074829","-0.2717834711074829","-0.6870238184928894","-0.6870238184928894","-0.6870238184928894","-0.6722719073295593","-0.6722719073295593","-0.6722719073295593"
"2564","-0.33355188369750977","-0.33355188369750977","-0.33355188369750977","-0.22707897424697876","-0.22707897424697876","-0.22707897424697876","-0.2705601453781128","-0.2705601453781128","-0.2705601453781128","-0.7540885806083679","-0.7540885806083679","-0.7540885806083679","-0.2904796004295349","-0.2904796004295349","-0.2904796004295349","-0.7981955409049988","-0.7981955409049988","-0.7981955409049988","-0.7869768142700195","-0.7869768142700195","-0.7869768142700195"
"2565","-0.17862510681152344","-0.17862510681152344","-0.17862510681152344","-0.014031708240509033","-0.014031708240509033","-0.014031708240509033","-0.09490275382995605","-0.09490275382995605","-0.09490275382995605","-0.6667149066925049","-0.6667149066925049","-0.6667149066925049","-0.13580572605133057","-0.13580572605133057","-0.13580572605133057","-0.7061707377433777","-0.7061707377433777","-0.7061707377433777","-0.6955482959747314","-0.6955482959747314","-0.6955482959747314"
"2566","-0.4091264307498932","-0.4091264307498932","-0.4091264307498932","-0.20699632167816162","-0.20699632167816162","-0.20699632167816162","-0.31022506952285767","-0.31022506952285767","-0.31022506952285767","-0.7569308280944824","-0.7569308280944824","-0.7569308280944824","-0.3622618615627289","-0.3622618615627289","-0.3622618615627289","-0.8081972599029541","-0.8081972599029541","-0.8081972599029541","-0.7964479923248291","-0.7964479923248291","-0.7964479923248291"
"2567","-0.36991116404533386","-0.36991116404533386","-0.36991116404533386","-0.19247478246688843","-0.19247478246688843","-0.19247478246688843","-0.30181705951690674","-0.30181705951690674","-0.30181705951690674","-0.7728624939918518","-0.7728624939918518","-0.7728624939918518","-0.27523595094680786","-0.27523595094680786","-0.27523595094680786","-0.817131519317627","-0.817131519317627","-0.817131519317627","-0.8082370758056641","-0.8082370758056641","-0.8082370758056641"
"2568","-0.195715069770813","-0.195715069770813","-0.195715069770813","-0.000013709068298339844","-0.000013709068298339844","-0.000013709068298339844","-0.1343798041343689","-0.1343798041343689","-0.1343798041343689","-0.7338085174560547","-0.7338085174560547","-0.7338085174560547","-0.13008874654769897","-0.13008874654769897","-0.13008874654769897","-0.7740312218666077","-0.7740312218666077","-0.7740312218666077","-0.7610549926757812","-0.7610549926757812","-0.7610549926757812"
"2569","-0.284004807472229","-0.284004807472229","-0.284004807472229","-0.16699498891830444","-0.16699498891830444","-0.16699498891830444","-0.2296295166015625","-0.2296295166015625","-0.2296295166015625","-0.7359482049942017","-0.7359482049942017","-0.7359482049942017","-0.24064505100250244","-0.24064505100250244","-0.24064505100250244","-0.7715579271316528","-0.7715579271316528","-0.7715579271316528","-0.7633271217346191","-0.7633271217346191","-0.7633271217346191"
"2570","0.07892775535583496","0.07892775535583496","0.07892775535583496","0.21065229177474976","0.21065229177474976","0.21065229177474976","0.10246938467025757","0.10246938467025757","0.10246938467025757","-0.5481197834014893","-0.5481197834014893","-0.5481197834014893","0.1169700026512146","0.1169700026512146","0.1169700026512146","-0.5890598297119141","-0.5890598297119141","-0.5890598297119141","-0.5779464244842529","-0.5779464244842529","-0.5779464244842529"
"2571","-0.28599387407302856","-0.28599387407302856","-0.28599387407302856","-0.13522423803806305","-0.13522423803806305","-0.13522423803806305","-0.22768740355968475","-0.22768740355968475","-0.22768740355968475","-0.7567110061645508","-0.7567110061645508","-0.7567110061645508","-0.22137673199176788","-0.22137673199176788","-0.22137673199176788","-0.804064929485321","-0.804064929485321","-0.804064929485321","-0.7919248342514038","-0.7919248342514038","-0.7919248342514038"
"2572","-0.2033601999282837","-0.2033601999282837","-0.2033601999282837","-0.05920720100402832","-0.05920720100402832","-0.05920720100402832","-0.14527523517608643","-0.14527523517608643","-0.14527523517608643","-0.7618865966796875","-0.7618865966796875","-0.7618865966796875","-0.17226213216781616","-0.17226213216781616","-0.17226213216781616","-0.7996775507926941","-0.7996775507926941","-0.7996775507926941","-0.7894108295440674","-0.7894108295440674","-0.7894108295440674"
"2573","-0.5223588943481445","-0.5223588943481445","-0.5223588943481445","-0.41106289625167847","-0.41106289625167847","-0.41106289625167847","-0.4143560528755188","-0.4143560528755188","-0.4143560528755188","-1.031258463859558","-1.031258463859558","-1.031258463859558","-0.4767489433288574","-0.4767489433288574","-0.4767489433288574","-1.0757054090499878","-1.0757054090499878","-1.0757054090499878","-1.0651699304580688","-1.0651699304580688","-1.0651699304580688"
"2574","-0.24237403273582458","-0.24237403273582458","-0.24237403273582458","-0.09360665082931519","-0.09360665082931519","-0.09360665082931519","-0.19014868140220642","-0.19014868140220642","-0.19014868140220642","-0.6251275539398193","-0.6251275539398193","-0.6251275539398193","-0.19170916080474854","-0.19170916080474854","-0.19170916080474854","-0.6653602719306946","-0.6653602719306946","-0.6653602719306946","-0.654120922088623","-0.654120922088623","-0.654120922088623"
"2575","-0.5858691930770874","-0.5858691930770874","-0.5858691930770874","-0.3736588954925537","-0.3736588954925537","-0.3736588954925537","-0.5425513982772827","-0.5425513982772827","-0.5425513982772827","-0.9602253437042236","-0.9602253437042236","-0.9602253437042236","-0.4627973437309265","-0.4627973437309265","-0.4627973437309265","-1.0166511535644531","-1.0166511535644531","-1.0166511535644531","-1.0057545900344849","-1.0057545900344849","-1.0057545900344849"
"2576","-0.33851122856140137","-0.33851122856140137","-0.33851122856140137","-0.17047762870788574","-0.17047762870788574","-0.17047762870788574","-0.2873867154121399","-0.2873867154121399","-0.2873867154121399","-0.7886599898338318","-0.7886599898338318","-0.7886599898338318","-0.2673361301422119","-0.2673361301422119","-0.2673361301422119","-0.8390605449676514","-0.8390605449676514","-0.8390605449676514","-0.8266722559928894","-0.8266722559928894","-0.8266722559928894"
"2577","-0.11674362421035767","-0.11674362421035767","-0.11674362421035767","-0.0012691617012023926","-0.0012691617012023926","-0.0012691617012023926","-0.10322892665863037","-0.10322892665863037","-0.10322892665863037","-0.6227720379829407","-0.6227720379829407","-0.6227720379829407","-0.08812165260314941","-0.08812165260314941","-0.08812165260314941","-0.6571378111839294","-0.6571378111839294","-0.6571378111839294","-0.6495410799980164","-0.6495410799980164","-0.6495410799980164"
"2578","-0.026876866817474365","-0.026876866817474365","-0.026876866817474365","0.1948333978652954","0.1948333978652954","0.1948333978652954","0.01625436544418335","0.01625436544418335","0.01625436544418335","-0.6636669635772705","-0.6636669635772705","-0.6636669635772705","0.009717702865600586","0.009717702865600586","0.009717702865600586","-0.699731171131134","-0.699731171131134","-0.699731171131134","-0.6896904110908508","-0.6896904110908508","-0.6896904110908508"
"2579","-0.3233828544616699","-0.3233828544616699","-0.3233828544616699","-0.07510429620742798","-0.07510429620742798","-0.07510429620742798","-0.23630940914154053","-0.23630940914154053","-0.23630940914154053","-0.7748886346817017","-0.7748886346817017","-0.7748886346817017","-0.2678762674331665","-0.2678762674331665","-0.2678762674331665","-0.8107520341873169","-0.8107520341873169","-0.8107520341873169","-0.7998752593994141","-0.7998752593994141","-0.7998752593994141"
"2580","-0.054113030433654785","-0.054113030433654785","-0.054113030433654785","0.09802860021591187","0.09802860021591187","0.09802860021591187","-0.0017642974853515625","-0.0017642974853515625","-0.0017642974853515625","-0.5985521078109741","-0.5985521078109741","-0.5985521078109741","-0.03912711143493652","-0.03912711143493652","-0.03912711143493652","-0.6303365230560303","-0.6303365230560303","-0.6303365230560303","-0.6190003156661987","-0.6190003156661987","-0.6190003156661987"
"2581","-0.31556248664855957","-0.31556248664855957","-0.31556248664855957","-0.1825518012046814","-0.1825518012046814","-0.1825518012046814","-0.20710545778274536","-0.20710545778274536","-0.20710545778274536","-0.8564070463180542","-0.8564070463180542","-0.8564070463180542","-0.3107922673225403","-0.3107922673225403","-0.3107922673225403","-0.9033670425415039","-0.9033670425415039","-0.9033670425415039","-0.8925392627716064","-0.8925392627716064","-0.8925392627716064"
"2582","-0.17747032642364502","-0.17747032642364502","-0.17747032642364502","-0.0014925003051757812","-0.0014925003051757812","-0.0014925003051757812","-0.1520977020263672","-0.1520977020263672","-0.1520977020263672","-0.7108662128448486","-0.7108662128448486","-0.7108662128448486","-0.15352094173431396","-0.15352094173431396","-0.15352094173431396","-0.7406285405158997","-0.7406285405158997","-0.7406285405158997","-0.7359052300453186","-0.7359052300453186","-0.7359052300453186"
"2583","-0.3909186124801636","-0.3909186124801636","-0.3909186124801636","-0.15156996250152588","-0.15156996250152588","-0.15156996250152588","-0.35467037558555603","-0.35467037558555603","-0.35467037558555603","-0.7415794730186462","-0.7415794730186462","-0.7415794730186462","-0.35038405656814575","-0.35038405656814575","-0.35038405656814575","-0.7811952829360962","-0.7811952829360962","-0.7811952829360962","-0.7716124057769775","-0.7716124057769775","-0.7716124057769775"
"2584","-0.5276855230331421","-0.5276855230331421","-0.5276855230331421","-0.2716563940048218","-0.2716563940048218","-0.2716563940048218","-0.4598095417022705","-0.4598095417022705","-0.4598095417022705","-0.9260338544845581","-0.9260338544845581","-0.9260338544845581","-0.47468942403793335","-0.47468942403793335","-0.47468942403793335","-0.9835271835327148","-0.9835271835327148","-0.9835271835327148","-0.9736306071281433","-0.9736306071281433","-0.9736306071281433"
"2585","-0.033948421478271484","-0.033948421478271484","-0.033948421478271484","0.08730465173721313","0.08730465173721313","0.08730465173721313","0.011899471282958984","0.011899471282958984","0.011899471282958984","-0.5829477310180664","-0.5829477310180664","-0.5829477310180664","-0.0077149271965026855","-0.0077149271965026855","-0.0077149271965026855","-0.6293001770973206","-0.6293001770973206","-0.6293001770973206","-0.620056688785553","-0.620056688785553","-0.620056688785553"
"2586","-0.23450741171836853","-0.23450741171836853","-0.23450741171836853","-0.12210458517074585","-0.12210458517074585","-0.12210458517074585","-0.19039380550384521","-0.19039380550384521","-0.19039380550384521","-0.6616768836975098","-0.6616768836975098","-0.6616768836975098","-0.19915151596069336","-0.19915151596069336","-0.19915151596069336","-0.702410101890564","-0.702410101890564","-0.702410101890564","-0.6926697492599487","-0.6926697492599487","-0.6926697492599487"
"2587","-0.49075424671173096","-0.49075424671173096","-0.49075424671173096","-0.3159194588661194","-0.3159194588661194","-0.3159194588661194","-0.44094812870025635","-0.44094812870025635","-0.44094812870025635","-0.8585025072097778","-0.8585025072097778","-0.8585025072097778","-0.4613697826862335","-0.4613697826862335","-0.4613697826862335","-0.9139362573623657","-0.9139362573623657","-0.9139362573623657","-0.8986430764198303","-0.8986430764198303","-0.8986430764198303"
"2588","-0.0875120759010315","-0.0875120759010315","-0.0875120759010315","0.08829402923583984","0.08829402923583984","0.08829402923583984","-0.03528892993927002","-0.03528892993927002","-0.03528892993927002","-0.8131930828094482","-0.8131930828094482","-0.8131930828094482","-0.03910583257675171","-0.03910583257675171","-0.03910583257675171","-0.8643380403518677","-0.8643380403518677","-0.8643380403518677","-0.8531704545021057","-0.8531704545021057","-0.8531704545021057"
"2589","-0.2748205363750458","-0.2748205363750458","-0.2748205363750458","-0.10360122472047806","-0.10360122472047806","-0.10360122472047806","-0.2195988893508911","-0.2195988893508911","-0.2195988893508911","-0.7634262442588806","-0.7634262442588806","-0.7634262442588806","-0.23252882063388824","-0.23252882063388824","-0.23252882063388824","-0.8066538572311401","-0.8066538572311401","-0.8066538572311401","-0.7963213920593262","-0.7963213920593262","-0.7963213920593262"
"2590","-0.47022172808647156","-0.47022172808647156","-0.47022172808647156","-0.31623297929763794","-0.31623297929763794","-0.31623297929763794","-0.32397329807281494","-0.32397329807281494","-0.32397329807281494","-0.9012054800987244","-0.9012054800987244","-0.9012054800987244","-0.38158875703811646","-0.38158875703811646","-0.38158875703811646","-0.9513609409332275","-0.9513609409332275","-0.9513609409332275","-0.9356891512870789","-0.9356891512870789","-0.9356891512870789"
"2591","-0.2885950207710266","-0.2885950207710266","-0.2885950207710266","-0.20093727111816406","-0.20093727111816406","-0.20093727111816406","-0.2176012396812439","-0.2176012396812439","-0.2176012396812439","-0.7863528728485107","-0.7863528728485107","-0.7863528728485107","-0.23869729042053223","-0.23869729042053223","-0.23869729042053223","-0.824691891670227","-0.824691891670227","-0.824691891670227","-0.8164478540420532","-0.8164478540420532","-0.8164478540420532"
"2592","-0.08754438161849976","-0.08754438161849976","-0.08754438161849976","0.004135429859161377","0.004135429859161377","0.004135429859161377","-0.08414500951766968","-0.08414500951766968","-0.08414500951766968","-0.5878415703773499","-0.5878415703773499","-0.5878415703773499","-0.06331837177276611","-0.06331837177276611","-0.06331837177276611","-0.6206952929496765","-0.6206952929496765","-0.6206952929496765","-0.6130443215370178","-0.6130443215370178","-0.6130443215370178"
